order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
3b8fa81b906f4fb2679e78deafa8fc6f,ca3edc6fe6dfda2e05c6edf193cabe5b,delivered,2017-05-08 23:53:28,2017-05-09 08:53:28,2017-05-12 08:53:28,2017-05-20 08:53:28,2017-05-25 08:53:28
e2ed3a8a8d8c7fbedebad6892dddeef0,bf33d6e6b4c286ab0ea2ad8f41f29cde,delivered,2018-03-23 18:49:38,2018-03-24 08:49:38,2018-03-28 08:49:38,2018-04-01 08:49:38,2018-04-06 08:49:38
739d5b6a8de8b961a2d1f5da357726d4,8acbbfbb5ccd5bad3b5e6e8d7d50e6ec,delivered,2018-08-02 20:38:05,2018-08-03 22:38:05,2018-08-05 22:38:05,2018-08-12 22:38:05,2018-08-15 22:38:05
0abeb0ab400d9dc8cda4478e4eeab6c7,cfb9ba252f635bd31760a6eda530b7d3,delivered,2018-01-31 23:53:05,2018-02-02 10:53:05,2018-02-04 10:53:05,2018-02-05 10:53:05,2018-02-12 10:53:05
acc1e5aef55e13fe74ce9e320ddb4d7c,cc0f686dc9ac1ca958d933bef1cf4aec,delivered,2018-01-29 12:14:48,2018-01-30 12:14:48,2018-01-31 12:14:48,2018-02-09 12:14:48,2018-02-09 12:14:48
a19b1ade6fea128d7a645bab5facfd1b,a0a0c2b971bebfeb1f1ee2a3ad30f775,delivered,2017-11-30 09:04:10,2017-11-30 16:04:10,2017-12-01 16:04:10,2017-12-06 16:04:10,2017-12-09 16:04:10
f3a3bfefaf0a2bb628d00594fda89dbb,f4adba284b6c2672c283e33bdfb17d63,delivered,2017-01-09 01:34:05,2017-01-10 10:34:05,2017-01-11 10:34:05,2017-01-22 10:34:05,2017-01-22 10:34:05
5abbfeeab4505bbc4ba2ffe848a5d9e9,bdb22af66bb1ec6f6ac6fdde85e38a05,delivered,2017-09-30 10:24:04,2017-10-01 04:24:04,2017-10-05 04:24:04,2017-10-10 04:24:04,2017-10-17 04:24:04
88d2dc3f0a3fbcdaacb49e81adb7d1e5,f6340a3dbdd0452fef8da3ebffbac790,delivered,2017-09-27 22:52:33,2017-09-28 08:52:33,2017-10-01 08:52:33,2017-10-09 08:52:33,2017-10-12 08:52:33
f0319d3a85ad795b75f11dad9b3dda11,babd6a09cfed358a085c4adefe7c8e3f,delivered,2017-10-22 04:33:44,2017-10-23 10:33:44,2017-10-25 10:33:44,2017-11-08 10:33:44,2017-11-08 10:33:44
fc82bebecdcbb7feadccf41dde25de4c,3e0e4c4810dcc02e2a4e63ee110fb2d2,delivered,2017-12-01 00:03:51,2017-12-01 20:03:51,2017-12-02 20:03:51,2017-12-14 20:03:51,2017-12-15 20:03:51
1cd8bc4ea2fe185eeb1aad7d975d1a3b,ea8dd6a7f6de850ad86fcbd0b933fe44,delivered,2018-01-02 15:52:33,2018-01-02 18:52:33,2018-01-04 18:52:33,2018-01-10 18:52:33,2018-01-12 18:52:33
fe8ffab2dede1befca57a5ca6f75baf7,9b7ec87b63ab92ac3c3e8847f5345ed0,delivered,2017-11-02 16:37:58,2017-11-02 18:37:58,2017-11-05 18:37:58,2017-11-12 18:37:58,2017-11-17 18:37:58
fe9edfc8b482dd20f5ba1feeb431726d,fc9bfef9c5abbfccf6976203aeb4b1ff,delivered,2017-09-10 02:22:21,2017-09-10 17:22:21,2017-09-12 17:22:21,2017-09-19 17:22:21,2017-09-24 17:22:21
ccf73ad4dbecf86bff0c9b7beb49aba0,fca0bf4bacfebce1da12ef1fabe8a8c8,delivered,2017-07-27 18:24:30,2017-07-28 02:24:30,2017-07-29 02:24:30,2017-08-08 02:24:30,2017-08-10 02:24:30
a1f3d9a9dddcc039dcd818a07e9aeeb0,41dbad6c7a3caff6480fc5f4a26a504b,delivered,2018-05-04 16:21:36,2018-05-06 00:21:36,2018-05-09 00:21:36,2018-05-21 00:21:36,2018-05-22 00:21:36
e306f3fed1b9df0ace3ca4bdfd4ae941,5a845fa4bbaa461cf0b2ba72dfca6df8,delivered,2017-06-24 12:18:45,2017-06-25 10:18:45,2017-06-26 10:18:45,2017-07-08 10:18:45,2017-07-08 10:18:45
93758da61faa0b84d69309ef8e39fcc7,fc4a74d01ba0caa263eaad4fef3a389e,delivered,2018-01-16 10:19:40,2018-01-17 20:19:40,2018-01-20 20:19:40,2018-02-03 20:19:40,2018-02-03 20:19:40
ddfb5e76bd5ffd3a6d9fee206e5c7fe7,78f6d9ec4ac2d6bd9cf36a2c4eb15f4a,delivered,2018-01-08 01:57:54,2018-01-08 20:57:54,2018-01-10 20:57:54,2018-01-23 20:57:54,2018-01-16 20:57:54
4d864c61de14a991ea76d1ba18e8c828,36e580baffb4c980fc478204b27d24c4,delivered,2018-03-30 07:20:17,2018-03-31 00:20:17,2018-04-03 00:20:17,2018-04-11 00:20:17,2018-04-11 00:20:17
1dccfb9dab16fb9ad0f613f1d3a05d91,c0dcbf6da1b23cbe7b83e50f7e2aa2dd,delivered,2017-02-26 10:47:04,2017-02-26 18:47:04,2017-02-27 18:47:04,2017-03-08 18:47:04,2017-03-13 18:47:04
ba5292feec89ef6dce4fdfcc79aaa678,50654ed6e8ea55c5cd84fb212db918fb,delivered,2018-03-18 02:40:07,2018-03-18 13:40:07,2018-03-22 13:40:07,2018-03-26 13:40:07,2018-03-26 13:40:07
e78ee003ae8afbf4e62de01e1ecea0db,a0d96f85ddc69ecdacf10dbc4c7b5e82,delivered,2017-08-05 17:47:21,2017-08-06 12:47:21,2017-08-09 12:47:21,2017-08-11 12:47:21,2017-08-16 12:47:21
a7c4f9cea5fd60b85f7efda6905a6f16,becda9f51e0baae2bb3f84f6b9af1bea,delivered,2018-05-02 17:09:56,2018-05-03 06:09:56,2018-05-07 06:09:56,2018-05-11 06:09:56,2018-05-13 06:09:56
7f9ce4ad7e9996c0bd4d1effa5b6ff21,1ef3a8463cb8ff4e9bbfaa0672b5bbd5,delivered,2018-06-03 00:53:16,2018-06-03 16:53:16,2018-06-05 16:53:16,2018-06-13 16:53:16,2018-06-18 16:53:16
6f8cfd83e35d2101a0edd9e6b32fc24a,e6a3a9cfedfbfca9bbd444d9b30ae899,delivered,2017-09-20 10:01:31,2017-09-21 03:01:31,2017-09-23 03:01:31,2017-10-05 03:01:31,2017-10-05 03:01:31
9ffaaebaa40c1b9bcad3a2b2caa8cae8,5e43619dadaf5817ab0d301cebffeb8b,delivered,2018-08-08 12:25:34,2018-08-09 06:25:34,2018-08-12 06:25:34,2018-08-19 06:25:34,2018-08-22 06:25:34
f6599f92dba6aee82b214ec2d1fb975a,1d02d3ff0b90efe6b5babc3cfaa9db4e,delivered,2017-11-17 15:05:27,2017-11-18 03:05:27,2017-11-21 03:05:27,2017-11-26 03:05:27,2017-12-01 03:05:27
45ed1557b8b7e4b3c3b502a427dbdd2b,0c0d1bfd92d7a51115cf0dbb11cb8bba,delivered,2017-08-12 11:54:45,2017-08-13 07:54:45,2017-08-17 07:54:45,2017-08-30 07:54:45,2017-08-30 07:54:45
6f9ea4b4ebf3f37ccf1d0c1e4383522b,892b8d338fce51b3f6b2a8f9a2a63172,delivered,2018-04-28 06:14:01,2018-04-29 09:14:01,2018-05-03 09:14:01,2018-05-10 09:14:01,2018-05-12 09:14:01
fbfcaf8dcc8deffec1ccd1e273d0a233,2b6acaa20abfa930f4c89ce4341bc2bf,delivered,2018-03-10 18:51:02,2018-03-10 21:51:02,2018-03-11 21:51:02,2018-03-20 21:51:02,2018-03-21 21:51:02
ce4bf9bbcfec3adb1dcef51ccbfae5fb,2eeeb51efaf1a370dff9cc46bccbc43b,delivered,2017-08-14 13:27:58,2017-08-15 03:27:58,2017-08-16 03:27:58,2017-08-23 03:27:58,2017-08-26 03:27:58
c3b2354fffb0a7fcc3aeac7b4afa900f,c39f62c954eccd73dbcb426b1fbacda3,delivered,2018-07-24 05:57:59,2018-07-24 17:57:59,2018-07-28 17:57:59,2018-07-29 17:57:59,2018-08-03 17:57:59
fe6b75bebfdea2e5d969e833ed7c38ef,7ef6f0b9f871d1b0ad7599754ae5acfa,canceled,2017-01-08 00:50:10,2017-01-08 14:50:10,2017-01-11 14:50:10,,2017-01-18 14:50:10
1805df9d3dd9145bd3e512eee6bfbcfd,4adbd7f71eea1a722a4b54ef81c4fdad,delivered,2018-08-08 16:56:20,2018-08-09 23:56:20,2018-08-12 23:56:20,2018-08-18 23:56:20,2018-08-24 23:56:20
2a2c304e2bfbc47ffa37a317decec56c,51ef8fa4c4316e203aad6ccd73a153aa,delivered,2017-11-22 19:05:39,2017-11-23 01:05:39,2017-11-26 01:05:39,2017-12-05 01:05:39,2017-12-09 01:05:39
0fa05dbae8b7fb376eafa60e0a778c6e,8fdaaeeb179cfcae0f49ab7b99b49f1d,delivered,2017-11-01 00:52:50,2017-11-01 21:52:50,2017-11-04 21:52:50,2017-11-25 21:52:50,2017-11-16 21:52:50
3c45748bc44f6d5bd1e6ff9a3bb4db29,25c954abf0bc5ee8ae4cfbff4482b0ae,delivered,2018-06-02 09:35:38,2018-06-03 08:35:38,2018-06-07 08:35:38,2018-06-16 08:35:38,2018-06-20 08:35:38
e5dbd5bc0bdcf2efd5e8b4f79bdc3fd4,abb3db80f1b25dcbe50acba8ddaf259c,delivered,2017-06-06 15:44:24,2017-06-07 06:44:24,2017-06-08 06:44:24,2017-06-24 06:44:24,2017-06-24 06:44:24
c6bbeecdd0f55fda1cb41b9938c6e4c8,32ac81f8c8ff378fa54d6f7bbe400ded,delivered,2017-08-29 21:29:57,2017-08-30 06:29:57,2017-09-02 06:29:57,2017-09-13 06:29:57,2017-09-15 06:29:57
3fbcc686ceffd3ddb6a5c63319f5d93a,dac2bd864f4c8cd4ab9d95fcb2e46357,shipped,2017-03-29 14:01:56,2017-03-30 00:01:56,2017-04-03 00:01:56,,2017-04-16 00:01:56
b4da34f8e6aa1e6bd12d966becbe9bb8,25f4f092bdf9dbd6badbcf793cefa501,delivered,2018-03-22 12:43:34,2018-03-23 11:43:34,2018-03-25 11:43:34,2018-04-02 11:43:34,2018-04-03 11:43:34
eac8fc1fef419e7b0eb1eeb87ac4cbca,9e2f0eb466e3f19370da9cb108d61a8d,shipped,2017-11-18 12:43:00,2017-11-19 20:43:00,2017-11-23 20:43:00,,2017-11-29 20:43:00
2aeb1146ee84abee79e0e435ef85b2d9,02de72e0fc50c1af7e452c1c3640d89b,delivered,2018-06-27 05:59:09,2018-06-27 09:59:09,2018-06-30 09:59:09,2018-07-11 09:59:09,2018-07-11 09:59:09
8c4abbad97d2bb80c41541abd8cc5acf,ecaafd5dbf6a4b363fa07aceb23483a5,delivered,2017-01-21 04:49:12,2017-01-22 12:49:12,2017-01-26 12:49:12,2017-02-05 12:49:12,2017-02-06 12:49:12
a5cbbee5bd5c9d36f136ea17fbfbeee8,53f4e2f55dbc0ecdfd47e1cb7bfc6d32,delivered,2018-01-15 05:08:02,2018-01-15 09:08:02,2018-01-16 09:08:02,2018-01-24 09:08:02,2018-01-28 09:08:02
ffdce6ed7f2feb56955fade01bc2babf,19c1a6fa080ccbfedcea7cbc7adf792e,delivered,2017-01-12 14:12:15,2017-01-14 01:12:15,2017-01-18 01:12:15,2017-01-25 01:12:15,2017-01-28 01:12:15
bc00888fa4ebabb2cc6bc9d6ce0defef,1b1a4cbc2a5a9a0aabfae67d0eb5e4dd,delivered,2017-05-20 03:34:39,2017-05-20 17:34:39,2017-05-21 17:34:39,2017-05-26 17:34:39,2017-06-01 17:34:39
0ebf7ea8b6fdbb9d2c1da688d36f4ddc,3b7d17afe7b49ae08bb6d83bb44cc9ae,delivered,2017-06-17 00:33:32,2017-06-17 15:33:32,2017-06-20 15:33:32,2017-06-23 15:33:32,2017-06-26 15:33:32
f18c3e0b89f8094cddfae3d2deda86da,baadfadfaf560eaa7df230bbdf4fd71a,delivered,2017-03-09 16:49:42,2017-03-11 01:49:42,2017-03-14 01:49:42,2017-03-25 01:49:42,2017-03-25 01:49:42
e1daf13ab5de3ab9b81d0ba0e8c654d6,220dcbb1a6e58465ddb647b530641f83,delivered,2018-01-05 19:49:04,2018-01-06 04:49:04,2018-01-10 04:49:04,2018-01-21 04:49:04,2018-01-22 04:49:04
94caddb56bed7bb9ee1b820e0deaddc9,c6bfb7bf78f6708ef4eebc61aefba0e9,delivered,2017-01-15 20:35:19,2017-01-17 03:35:19,2017-01-21 03:35:19,2017-01-20 03:35:19,2017-01-27 03:35:19
fab49787f2ab85ff561cabfe8dcdb52b,ed6642e6ce41c3ff2bb02c1b475be68e,delivered,2017-11-17 09:11:04,2017-11-18 17:11:04,2017-11-21 17:11:04,2017-11-20 17:11:04,2017-11-27 17:11:04
be6c1abbeaacedea42aba27970cf0a0f,f30c3a18abd3c425150fc3516b3f3ddb,delivered,2017-11-24 15:39:43,2017-11-25 13:39:43,2017-11-27 13:39:43,2017-12-01 13:39:43,2017-12-07 13:39:43
fbef82f9db4be6766ddf0afedef0acca,4bf4e553cbefbedaeb975dea003b1043,delivered,2017-06-04 06:09:08,2017-06-05 13:09:08,2017-06-06 13:09:08,2017-06-25 13:09:08,2017-06-19 13:09:08
ace0acfaec7403dd3af4aa1d52e3deca,9effd87dc79a1e2a3a2f577d2a3eeffc,delivered,2018-05-13 09:49:58,2018-05-14 09:49:58,2018-05-17 09:49:58,2018-05-27 09:49:58,2018-05-30 09:49:58
e69ce830fd02d0efe4b826951b9cb9e0,d6a2c1dfef46b4ab073be8f1d4db75ac,delivered,2018-04-05 21:44:51,2018-04-06 06:44:51,2018-04-08 06:44:51,2018-04-10 06:44:51,2018-04-15 06:44:51
eb78ab3cba3d9a296fb8a91c74c7cd2b,ae618ee39f6f6c6bc7cfefa7daadebb2,delivered,2018-08-10 18:31:34,2018-08-12 01:31:34,2018-08-16 01:31:34,2018-08-17 01:31:34,2018-08-23 01:31:34
af11ef1d0a5eaa80ea3aef5b94c0c1bb,c458ca27bcd185e28accfc450d5cc0eb,delivered,2017-07-14 22:51:29,2017-07-15 23:51:29,2017-07-16 23:51:29,2017-07-24 23:51:29,2017-07-24 23:51:29
b5bccbaeeecb92b7f80fd3ad31ce620c,eeebf10e3e78fba1cf61f4879f9b7be5,delivered,2018-01-23 17:09:23,2018-01-24 09:09:23,2018-01-25 09:09:23,2018-02-01 09:09:23,2018-02-04 09:09:23
40d4f0d129e7706cfa5a6ee65d0dfada,f8af4ebb157b541b4af3cbfb84c0463b,delivered,2018-05-08 12:52:48,2018-05-09 21:52:48,2018-05-12 21:52:48,2018-05-14 21:52:48,2018-05-19 21:52:48
37c3ade5affadbced08cec16c24c9050,840bec57e85f1e524a791fffb742c3ff,delivered,2017-11-24 00:25:58,2017-11-25 01:25:58,2017-11-29 01:25:58,2017-12-18 01:25:58,2017-12-09 01:25:58
5c09d638c79c9efe0a5fad2bd796901a,c0e68c850cfec9fb0d3377ff1e03ca7a,delivered,2017-11-30 02:43:32,2017-11-30 12:43:32,2017-12-01 12:43:32,2017-12-07 12:43:32,2017-12-14 12:43:32
2b4fa4e6b6fad3aaac3d378ae17acfab,fdaa2eeac74bafddd99bbe96072ad4aa,delivered,2018-08-15 07:07:06,2018-08-15 13:07:06,2018-08-17 13:07:06,2018-09-06 13:07:06,2018-08-26 13:07:06
019ea8e244265f7c4c1bcc54faa4833f,a8009688de60bfc6cfef07f5cddc2c28,delivered,2018-08-28 22:44:42,2018-08-30 08:44:42,2018-09-03 08:44:42,2018-09-13 08:44:42,2018-09-16 08:44:42
b24c2d1bb4c2abcc4eaba07e1cbccbe2,8c85dce1bf127cdc3e88ff9ece0fb381,delivered,2017-02-10 02:46:29,2017-02-10 11:46:29,2017-02-12 11:46:29,2017-02-21 11:46:29,2017-02-27 11:46:29
b245a65bc8b6a3ede1cfaacf8d807f85,b324e5ac31849faf58878fc52ffbcb4c,delivered,2017-05-18 10:48:36,2017-05-19 12:48:36,2017-05-22 12:48:36,2017-05-25 12:48:36,2017-05-31 12:48:36
78aef0330cca1055bfd429667900fdd6,4e916dba2bdd475723ffde55d778013c,delivered,2017-03-10 15:45:48,2017-03-11 11:45:48,2017-03-13 11:45:48,2017-03-24 11:45:48,2017-03-27 11:45:48
94ff11957d7b4cd6aef37227bcafdebc,bd0a2bb05b88fec54a9b2e4b486b71d3,delivered,2017-06-05 17:02:42,2017-06-06 04:02:42,2017-06-10 04:02:42,2017-06-11 04:02:42,2017-06-18 04:02:42
ed3f2f7a01083184abd2f1affccc30be,a9efbf28238f1ea1ecf192f9e8caa81c,delivered,2017-01-11 11:43:28,2017-01-12 05:43:28,2017-01-15 05:43:28,2017-01-16 05:43:28,2017-01-23 05:43:28
fcaaabcdb50a6dda73e4bc63954ae05f,5cffefb7762c61defa214e119220c93f,delivered,2018-08-07 05:03:38,2018-08-07 16:03:38,2018-08-09 16:03:38,2018-08-14 16:03:38,2018-08-16 16:03:38
e4ef49d1ffbbe29e4cf890dd8ab70fca,3dab397bc96f7e4aa4b61a977fb5daa2,delivered,2018-05-04 11:27:25,2018-05-05 10:27:25,2018-05-06 10:27:25,2018-05-16 10:27:25,2018-05-21 10:27:25
c0bf9b93da6c8becb9c3acd1eb9b5e04,56b1eb90d47fcaf49ee7db3fa668969f,delivered,2017-04-10 09:16:44,2017-04-10 13:16:44,2017-04-13 13:16:44,2017-04-20 13:16:44,2017-04-23 13:16:44
5f6d349097b33d41ebc3ff690ead9bbf,6e9948ad46e26b8baa2cfb16e30db5d7,delivered,2018-08-02 18:23:49,2018-08-04 05:23:49,2018-08-08 05:23:49,2018-08-18 05:23:49,2018-08-18 05:23:49
7d6deaa8bb04ddbccaacbfd99853cdcf,3c1f335d8dbbcdbeda4ea5fc4cefaccd,delivered,2018-05-22 17:58:25,2018-05-22 21:58:25,2018-05-24 21:58:25,2018-05-24 21:58:25,2018-05-31 21:58:25
e4f2c55bc08d3ce97e129cf233d1c173,bca3e7afd64f16cbbc5c9a761f823fd4,delivered,2018-06-01 21:09:27,2018-06-03 02:09:27,2018-06-05 02:09:27,2018-06-16 02:09:27,2018-06-16 02:09:27
eecb6ab89bf87e8fea574ec6b6c8881c,2e44058d97fba0570ba5ca3fd1526b5b,delivered,2017-04-06 03:05:08,2017-04-07 02:05:08,2017-04-11 02:05:08,2017-04-13 02:05:08,2017-04-16 02:05:08
c1ac04cb1aa93bf86e6daec46afa3e4d,6bcf8c3f71673fec9fcce4bae22be6df,delivered,2017-08-25 22:09:46,2017-08-27 04:09:46,2017-08-31 04:09:46,2017-09-03 04:09:46,2017-09-10 04:09:46
0affe715f9c610c4a555afcbc775a350,8ed9b2cacbf8e35a57fafaa7f795603b,delivered,2017-01-24 12:40:12,2017-01-24 13:40:12,2017-01-27 13:40:12,2017-02-05 13:40:12,2017-02-01 13:40:12
5c07e0cff2d1ca5c00ea143119133fc8,54c13e1aa054b4bc9aeac8ddedb3fc58,unavailable,2017-08-01 13:58:09,2017-08-01 21:58:09,2017-08-04 21:58:09,,2017-08-18 21:58:09
9f80ec3ecbccdb7bcdc74ebce0d11f9b,da32b6ed79dfbd611cccdd8e85e3fdc5,canceled,2018-06-24 23:35:33,2018-06-25 14:35:33,2018-06-29 14:35:33,,2018-07-07 14:35:33
85c1adabe59dafbc22fc044bc846fd29,8f2d01c8eceac50ceb87deccde5a3ca5,delivered,2017-01-14 09:22:28,2017-01-15 08:22:28,2017-01-19 08:22:28,2017-01-23 08:22:28,2017-01-29 08:22:28
95ebba8c6a7c7c3d7ebaaa88d7f918d1,a3bbf21d683cfbcabf40af616daacbd8,delivered,2018-07-06 21:43:46,2018-07-07 22:43:46,2018-07-11 22:43:46,2018-07-13 22:43:46,2018-07-16 22:43:46
43ff660d3dba28e814fbcf072d557ddb,efe9b7bafc42649a39d93af6b9c59afc,delivered,2017-07-18 20:38:47,2017-07-19 21:38:47,2017-07-23 21:38:47,2017-07-27 21:38:47,2017-07-31 21:38:47
8cb193a3bffa5dde9359ae2c3e3e3078,23c4a0bbda047fc59fe23aec98f0bfd2,shipped,2017-03-25 08:44:17,2017-03-25 09:44:17,2017-03-28 09:44:17,,2017-04-10 09:44:17
de3d68f248da65dbfddcc2f79bbd0d9d,1e7bfc90c0c04954e7aeac7dd3b430dc,delivered,2017-05-28 03:50:35,2017-05-29 10:50:35,2017-06-02 10:50:35,2017-06-04 10:50:35,2017-06-08 10:50:35
ff06960c7f64fb347f4a73af3ce1a738,defbae5ff5eaa9ac5d7a9bbeb70b2d3b,delivered,2018-05-23 14:25:23,2018-05-24 03:25:23,2018-05-27 03:25:23,2018-05-29 03:25:23,2018-06-04 03:25:23
4fe57147daacbdefcad6f747ba4ad303,cf0dbf07df9abdb5fdbfdcbe654843ab,shipped,2017-05-27 02:39:38,2017-05-28 03:39:38,2017-05-31 03:39:38,,2017-06-13 03:39:38
1f6e3da9bd9e9a80aea9473a39bfbefa,74eae83a57b41a31aeeedac8a1bbfade,delivered,2017-04-02 03:36:03,2017-04-02 14:36:03,2017-04-05 14:36:03,2017-04-11 14:36:03,2017-04-13 14:36:03
dcf38b4e118f8ffadc44472d7bcf30c3,3aa6450dcb145a95cc7e5d66c33bc1dc,delivered,2017-02-12 00:18:13,2017-02-13 05:18:13,2017-02-16 05:18:13,2017-02-24 05:18:13,2017-02-27 05:18:13
f2cd74a8cc80a8c6a25eb252cd02a0c2,3ee6da6dab7c0e7af877bb81bfa9b22f,delivered,2018-08-19 15:09:05,2018-08-21 01:09:05,2018-08-23 01:09:05,2018-08-28 01:09:05,2018-09-04 01:09:05
c182c8acb8b7eb4c4fe04ccc208c0ca6,0d4ac126539dda2ef03a96eeced06b1a,delivered,2018-01-12 23:04:02,2018-01-13 15:04:02,2018-01-15 15:04:02,2018-01-22 15:04:02,2018-01-26 15:04:02
c42dddcc2e0ead4da5fdbfbefb75ee2d,e655e4dfced67ab1b8774c515a1b6935,delivered,2018-06-19 18:27:51,2018-06-21 04:27:51,2018-06-25 04:27:51,2018-07-03 04:27:51,2018-07-05 04:27:51
df3f691e73aabd3bb7cfcf0febe2ccdd,b068cdf7d4d8cfb031cdd1f3ddc6fef5,delivered,2017-07-15 07:29:31,2017-07-15 23:29:31,2017-07-18 23:29:31,2017-07-22 23:29:31,2017-07-23 23:29:31
bceced1c4d40b86e77c1b43c2bfcedad,6306bed34ebf2e0fffcabbccdbfe8daf,delivered,2017-12-01 08:11:49,2017-12-01 15:11:49,2017-12-03 15:11:49,2017-12-04 15:11:49,2017-12-11 15:11:49
19fc197d5b46e8ccaf8c5ddfa432ebbd,c0eeb2cbd4bebe9e8b31b8c27d9d95f5,delivered,2017-09-23 23:49:08,2017-09-25 06:49:08,2017-09-28 06:49:08,2017-10-04 06:49:08,2017-10-09 06:49:08
9ffe67cce1baf6fa6ccda3023bc00ecf,a3afcab4e70b4a4dc2bc82ce2bb0a778,delivered,2017-03-07 03:13:30,2017-03-07 14:13:30,2017-03-11 14:13:30,2017-03-14 14:13:30,2017-03-18 14:13:30
cd6b8cd3de3ac4d95d7cf839deb4f5fc,b81224bfcce5beefee7cad7bd8dd17ea,delivered,2017-09-16 12:41:07,2017-09-17 07:41:07,2017-09-20 07:41:07,2017-10-01 07:41:07,2017-09-25 07:41:07
9fb3dcd94a9f1dfe7890ee0951fde7b0,cba923db9ecbabee4b8e4ec00d60f20f,delivered,2017-01-16 12:25:39,2017-01-17 16:25:39,2017-01-20 16:25:39,2017-01-22 16:25:39,2017-01-29 16:25:39
25fbccd3a14ada15814bfde9db6cddbc,e3ebf367bce9132b3caffcd65ca35772,delivered,2017-12-12 23:52:52,2017-12-13 01:52:52,2017-12-14 01:52:52,2017-12-23 01:52:52,2017-12-25 01:52:52
d365f5af9ba6332f5eaaf8a1adecf1af,ded0329072b3fe622f98947cfccaaeb5,delivered,2017-06-07 02:06:02,2017-06-08 06:06:02,2017-06-12 06:06:02,2017-06-12 06:06:02,2017-06-16 06:06:02
8dd8785dd0f502d668dca2ad3cb3071f,446ae513297bf73abafc6c1b5bacaafd,delivered,2018-01-01 08:22:34,2018-01-01 16:22:34,2018-01-04 16:22:34,2018-01-15 16:22:34,2018-01-18 16:22:34
aebbfea0bda7bf8bbeb5a4bf6115c7ec,2cf93bcbc0fd73e0dab09d41123b6fb1,delivered,2017-01-26 15:53:31,2017-01-27 05:53:31,2017-01-31 05:53:31,2017-02-03 05:53:31,2017-02-06 05:53:31
cbac447c9442e1a55ffeaa37dffe5a7e,736abcefe9e5ede9ae911ccee8f8b7dd,delivered,2018-05-23 03:11:58,2018-05-23 21:11:58,2018-05-26 21:11:58,2018-06-01 21:11:58,2018-06-04 21:11:58
90e315bcaea1083dbcbb9625fdffe9cc,1ef3a8463cb8ff4e9bbfaa0672b5bbd5,delivered,2017-06-22 16:00:50,2017-06-22 18:00:50,2017-06-25 18:00:50,2017-07-04 18:00:50,2017-07-07 18:00:50
bcf345fcd3922edaccf1b66ce9bffdbe,faabab389a8e74e7d95ffbaeaa16b9de,shipped,2017-02-01 20:09:49,2017-02-02 17:09:49,2017-02-05 17:09:49,,2017-02-19 17:09:49
dfee73de0afabc28ccc5cda0ee4c1adc,46cc9c8aa8b5cef4b775e3eacc16be29,delivered,2017-03-19 02:18:27,2017-03-20 00:18:27,2017-03-22 00:18:27,2017-04-02 00:18:27,2017-04-05 00:18:27
6c5fa7be78cb9cf7f4d7adfbba0652e7,6fde5b0e1c7f67ff6ad61b3e85569b34,delivered,2017-12-20 07:53:40,2017-12-20 17:53:40,2017-12-22 17:53:40,2017-12-29 17:53:40,2017-12-31 17:53:40
6ee62b506c4e3ec0d3044ca415b91df9,b1af8eeafdad06e3b5c99daa2c1cb3a8,delivered,2017-08-01 01:54:12,2017-08-02 06:54:12,2017-08-05 06:54:12,2017-08-16 06:54:12,2017-08-12 06:54:12
553c32ce7e13e5b2e9a3ebd0bf890e68,97ff94cacc870003cecbd0ac4e98b04c,delivered,2018-05-07 06:05:31,2018-05-08 07:05:31,2018-05-10 07:05:31,2018-05-13 07:05:31,2018-05-16 07:05:31
9dbce6eab40e7d2bdbae98de46bbaade,fcf02ad90ebbc2eac4bec9fad6e34ccf,delivered,2017-09-01 21:38:43,2017-09-02 10:38:43,2017-09-06 10:38:43,2017-09-12 10:38:43,2017-09-18 10:38:43
5cd88416602fe5cba6fab71e1ced3901,f9d5bdc836bce0a1acf7d0cc318ad68a,delivered,2018-08-12 13:18:37,2018-08-12 16:18:37,2018-08-15 16:18:37,2018-08-25 16:18:37,2018-08-28 16:18:37
e1e675bf8a892f2db4dcfe424f1ecd28,dbcc9dfe359f4a2180c5cadbbab801a0,delivered,2017-01-21 02:31:40,2017-01-21 19:31:40,2017-01-22 19:31:40,2017-01-26 19:31:40,2017-01-31 19:31:40
8029a5c57bff9dedbf531ef9269a1acb,c14bcbfbaabd875bcbfff54a41b8be4e,delivered,2018-04-12 14:07:25,2018-04-12 23:07:25,2018-04-15 23:07:25,2018-04-21 23:07:25,2018-04-27 23:07:25
1aa54e2adbebac639e0acc197e4d3d53,b1ba4aa7ed6f44dd8bc303d1e0886ddf,delivered,2018-04-15 07:33:32,2018-04-16 16:33:32,2018-04-20 16:33:32,2018-05-02 16:33:32,2018-04-24 16:33:32
ad2ada6bdecad9aec8c71d6ce45c9bb1,4de6b2a3aaa226cd882f59d14ceff41a,delivered,2017-02-12 12:57:08,2017-02-13 03:57:08,2017-02-15 03:57:08,2017-02-18 03:57:08,2017-02-23 03:57:08
ad8e7fdffabf02c21b0be30938cb2d75,4015aee2dcae965f36ad2b878310ad70,delivered,2017-10-01 11:36:53,2017-10-02 10:36:53,2017-10-03 10:36:53,2017-10-16 10:36:53,2017-10-18 10:36:53
