customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
58bed074c49cb4c82fdcfaf1a7c262f4,bde614d3decb68eeace17a51ffa9cacf,18370,brasilia,DF
cbd2b9ddbdd946adeb424626f2c59d5b,eff41b4efc47eaadab06a4eecdfd50bb,92211,santo andre,SP
6055daf82bc905ec2e3dc203fe160e99,6e7fd8ab7b1e514442cddb338d86fc3c,91414,campinas,SP
ac2dac9d3ed9a4bfed56a0d3fce0fdad,ee9813ae64cf48a95540a80e4e5c3e46,99921,londrina,PR
5684dce8cce6d088e6c1aacff03be6f2,bb7adacbbe3b4ac6011d7bdea1efcdd6,81632,campinas,SP
f3ecccbbf9abfccbedf472bef6be0fa6,1abf0a6a1585ef5cf30f3fae1ebcfafa,34879,campinas,SP
ec81fbf753352d1d68ffbf3edc154cee,cf1ba8f3ba0ffed66f185ef13592435e,96486,campinas,SP
f96ca55b2a7decaf81d3beed3c218fb1,e07ed413787d7d3afa7909a63dcccbd9,98613,rio de janeiro,RJ
9dd0f02afd024e5f4ff549c8b8fdc18f,36de3fed3fb5cff1d81a4d0e70ad1fc9,43818,guarulhos,SP
4cce7ebe4c1dce536d01e3ab0f9ce2d9,ac4c48d85cee9adc9049cdc068fbad6a,61221,salvador,BA
c1b47138ff1e49dc29fc9328171f61f0,e6dd9ed2eac480a0c3ee986a98d50fb2,77412,santos,SP
67e54bb0f70c33adfdd330bcbeddacb5,135a7ab6e0ce43904fbcfebb054d871d,84264,goiania,GO
852f7fb09cb68c0af2c7dca57e50fbfe,efbeeeaf4fd8abd5ad3da1eabc8568e8,22094,santo andre,SP
bf8d8e763a12b41ffbdf0fe76977dc34,f9f6d2ec37b50dfec7efae266ffeb0af,36985,uberlandia,MG
7cb86678c692f6b5c210f803be9aaac1,ca5977bd65edcf928b43fcfc3debe4ee,99412,santo andre,SP
7af92721d7a3014beaae7e1cd541448c,feb1ca3d8a56f80a0da08a6acee2aacf,89857,guarulhos,SP
acb9394bce16aa95a9966c8fece90064,a57f21eabfd0dfa80efe67aa313241f5,52372,brasilia,DF
2c1fd74f2ff0ef9d97a8cce5a8d6bbde,ca3fb9b304bc10e2a2cbdf93dadf2801,14893,sao paulo,SP
4fce197f8bbfcadaf80fcfebde40e2d8,2c4b6eab476ce723cfd0235fe0e2c95e,40127,florianopolis,SC
6cd90eccdeabd1518eab305decdcdaa6,3ada46e27be434d1dc8fb38f591d42a7,24420,campinas,SP
cc37e41bcf5df80b48eab9e1ca1faf85,8e14861aa253f067b19bfdcdfcbd1dd9,19694,santos,SP
ddbb7bd1dbe3baffcbe4b5ac999187e1,975fdda0eb8e2f5f906e0b84eeb82f09,44093,niteroi,RJ
92cc5aaa751b599c2a2a5c043b7d9d22,1a8e4def16ebd8d15d6214e4c2af39fb,48461,vitoria,ES
7aafc14c9fe7cddf1dd8b51beed21eab,7bb64c23fcaba327dae7fe427fed4e6f,74116,porto alegre,RS
3fbe20f0ccefa1ba8f3ef852eab1b4d7,ab67d0d9989bc0bff1b086db2dee3bfb,69349,interior,AM
2a8d9ee4bb0efeea74bbcf6d25ccbafb,d6d7be3131f10bbfb7188bc7cfd0f67d,65606,nova iguacu,RJ
88dba6a0adf36e5dc9dc8186f7c0d7e7,a9a72fef9bd466addebee1ec526ff7fe,40931,interior,PA
12d5be23ad8e0997cca3f1a588fb8d3b,e2f9fb2bfd220a63bcc7f0ef5dbadc65,99305,campinas,SP
4be7b96b83adab2ce8cf9c5e8caad5ea,07a39fb98c0793fdaabc6beffaa8e5ba,73250,florianopolis,SC
7c8936d7edaa3ca3bc79a77197c55fdd,73bd5dff57bea8bbec922681c9a79ed2,41990,santo andre,SP
ed2cedfb2bebe5e5e8df6cb71a94feed,6a56879bfdb60dcdab54f0b0d41b6238,47354,sao paulo,SP
9083f1dd6e80edbd001000b3ef4e2dbc,cdadcb338e9f760dbfd637d23fdcb0cd,40948,campinas,SP
748eebc4c0b9b619d367c6ecdda1eef9,aa7c3c8c1aee7016d0602feac1eb912d,46918,santos,SP
479109edf8ce75ad5060f7cc7ef0facc,3e3276bbef405faae7fe5cd76c10b4c9,21963,salvador,BA
85da9c64c35a020bf7ef64b9bc9cb9b0,ca07f29bcd4d8e5b3858babdbb2ecaba,90851,feira de santana,BA
eb8f6276bfaab00a0172e72db466cabb,f5eff03bffea4b682daca1c4cb2a2b89,60534,santo andre,SP
9bbabccd14e283fca3a4ce84b2faff5f,6d1b06bc7c4cf74cb8ddeec7efe9a1c1,28139,santos,SP
ed3f9114a1dc334efc6fe7ee39f0c9b9,ee86eae0a5eedfd1cc61aaf054123e79,03337,santos,SP
fd68a8709ec526370baf16c5fccdf9f8,53633b0530ceff6cba9ce9cea32c9d1f,94435,nova iguacu,RJ
9940cd9dfee78fcccc7cade358bdcb7e,2bd5595bb0b02aa2a60128ec5dfb0dbb,40883,guarulhos,SP
addcfd4c230ba8f6517227eee2ea6e2a,1b97d4eafdf4fedada3286d183c455da,84819,nova iguacu,RJ
debdea77b2fdc4a62c2ee30f868fa1d0,fb3fa7ed6af179eabcd7e4ac5dff887e,09420,guarulhos,SP
67c4f25beafaca2eb2b86dbbea459b4f,32de6c1880ba820fce4e0ca57cd3603e,17032,caxias do sul,RS
3b7d17afe7b49ae08bb6d83bb44cc9ae,414d857dcea63c9db4f4afdee0ad1f5e,16917,salvador,BA
e0ffec84bcaffcdc16c815fcfa8b18ad,aac7eec0e8fd14e9c4aea9301a6cb4cf,21882,interior,PA
7baa7f3f0faeb0d5ec6bb6dfe493ac1e,05aaa33d1c8fde7da6bbb208ea96dd18,25567,goiania,GO
7bfff12cd18a82159fa56f9d6deeddb0,508b1f2f9f7d859cdb8efcad95fb3d25,84988,guarulhos,SP
fd5f45ca39f9de9cae12bab1f1ae98cc,4e1c7ae5fb2eedeb6d2ae4cd86fca2c9,85967,santos,SP
c58f6eedbfff132becd837551dbf3042,9dc3edd40eadee534fe1c34b7250c22f,86874,santos,SP
805cfb3990d30aacd0b56ec0d3f9dda3,eadd4bfa691a85decb94e9eff4355ad3,54228,caxias do sul,RS
d8efc695c72c29e1484eae1e4afdd7a5,b6e13f4ebeeaf5dca8eed60bdb03f9af,76235,santo andre,SP
c2af060340e5cf100cc2c1ecd2f0cbea,226ac38fbdd3637e8eb1ac66f3fc7eef,16743,salvador,BA
afee75d4536d8635540d0a4fef91909e,5532fe47bb8c4ba12cbdae53bb7e9dcd,93911,florianopolis,SC
7aefc27dc3f86cb22c8b485decafdfcc,376fa77b8f140cc8ccd3c9ccb6d90aab,06614,nova iguacu,RJ
fcf39e44fecdfbcb7bb6ef77fd0527d7,4f44c1f7a795b1ced2debd273e67b98c,87790,contagem,MG
ffafd29bbaed7ece2faef0b72cab0c0f,7a17bf1d2a1a62ff11989e93fab176d7,05585,florianopolis,SC
8d77fdb7a5a6108e7ded5ba84fc067ed,0a40c8bafcb51d4babe51b3dba1332bc,82229,florianopolis,SC
d9030f4c3d73dfbbf230cdd1fedf4039,5dfd93a1dffcd0458bbfc610b8bf4afd,42936,campinas,SP
bae9d9d54246f505132b7a4f62c292a1,b3ebef83528b314aafd770be40c6d4e6,12666,santos,SP
ebe3debebfabfc0ae3dc1d1c3a603049,7acbc74fdbeba1fbc6cafca235fa32bc,67564,niteroi,RJ
7bc397cdaefa3a9deef7145ba1dac8eb,c7fa0096a5ca720cdcefbfceb715858f,51021,contagem,MG
8cec02fd532db75edf6c89daa68baa7f,b90bafe1f1f4bbcea1dd542aac688f5e,83380,nova iguacu,RJ
ce4b3db4582eacdd0a7022ffcf992ddb,e54eca0cc9acc44304c7dacc873ca83e,78901,fortaleza,CE
baaf0e922157b2acb3eddccdcdbafdbc,83efbcafe91e8f0bd37fe06d4a428adb,77654,santo andre,SP
addfa2d4cb8eeaa2ca94b66fd1cfc6c5,fad517d3763ddad0801fabddbfb9beb4,73915,curitiba,PR
fafed1f94f74a2d29b3af03cca90447b,88bfb5bf9b287fc11bd19f0bcfefff32,79877,uberlandia,MG
25ef2f7d0ffe47ec1da74dda919bb42a,31ea3fa65da8cc8e183c02d8ba457048,19664,salvador,BA
0cd74d69b09eee41a9cc3f1efdecc720,3c4c1462072a3cdebab9c7fbd23adcbe,01788,interior,PB
4b3bccb9f3d851fbf706cae7d6a78eeb,1b8c7ca3ccd3b65ea3cd31e5ddeee195,72461,interior,PA
b9ddca1323bd6ba5a6c6cf5ecbf3fc4e,afc2a5b2b6ac8c15b7bc82ecaaeeb2bc,39835,interior,AM
4015aee2dcae965f36ad2b878310ad70,cc3ee68d3f6468d644b8d703f0fa3efb,35852,porto alegre,RS
b8c3bd591ef46035ee2e1213e5b96898,4fa275cb13ed5fad06c55bff5fdba531,08032,rio de janeiro,RJ
09dee4d59ddd2fa00c69afb5cc36feaa,dfcfe7ae71ef25bfd97a9ecf37d0eeef,98675,santo andre,SP
ffaedabbdaf1e505dabea24022adf67a,b424d9dccbee4f1aa8ca07b22ba5b8ef,61940,nova iguacu,RJ
aa1bab69ec95ff726afbde7ae21efd2e,40ee369cddec9e9bdc0fcbe8f5aade50,87677,santos,SP
fc0c60128aea14eebd03570cdee0ef3c,f4a57181ca5dadc228ecfcf581e6c181,60463,feira de santana,BA
9a34a8cc57d7fcdc0c59cd89efd1cddc,1073c5fe37f8cd71c11c762be39d4ab5,38895,interior,RN
fddc7ff6bd3cadabb2bcddcda1b3ddbd,a8277b0ed2b1ff914149d569cbdc85bf,78214,recife,PE
bfb475252ec3da543db72e54b6400709,6b9124c1fffcfaba19ddab1cfb45497e,30830,feira de santana,BA
a1723f32cd2ae01317fcf9e5cd5f2ccc,703785a8d8ded0bdeb1a3e0afd93b3a7,24304,guarulhos,SP
58c24cb5fc2569af0c47adc4415ed3f2,bbdfea3dcba4eaecd5219d2cd9caa91a,61029,porto alegre,RS
baadfadfaf560eaa7df230bbdf4fd71a,e6ec7f8c3de9ecff4afc93144a4b6c00,94846,brasilia,DF
766b43fdd2133b4a30cbf6ea8bec78db,63bac8dabdaaa5250bab9137d2cabe5c,03420,guarulhos,SP
cdecc8fef894093b6f518c3a6b7adef6,a669ec790ab567a52e33d1b8fdeb1f7c,32701,curitiba,PR
61b9cbace1ae9acb0f8ab3cadf6bad9b,a3b1764ed5ad6eefe25086ccaadeaf4c,56788,nova iguacu,RJ
6ddbeaf8ec77ac74d3cfbaeed06f5fec,1cc4b8d18be07c83622a5d68a5ffcc67,45793,santo andre,SP
05f337606f0affce90d00ed537eb90d8,3303f2db78abfa282829a8019bf4021e,35478,vitoria,ES
fc3e00a8df2eced4aae66bd93fec18ba,9e88d49eab2fbeb8f38eb78de97b6b63,84280,sao paulo,SP
cfb9ba252f635bd31760a6eda530b7d3,facee8ce2a8af6d7d7fd6b4fe04eaa87,40246,interior,MT
73aaafc0bd7cfdb16f8e0a64ea1ad62a,e7020c74dfc5b3d5dbb5cfdbeaa3e4ba,36623,santo andre,SP
b4fc2d8d776d1ececea52f44d5ef9cf1,5fff6edb9afadac5741deadf2ccaabec,75220,campinas,SP
b9ea71d134dba597dac434701773dbdc,e7fe10fbf0aba2b2accb0bc1e4cd2a4d,23105,vitoria,ES
8c046fcf8c9bbedfcb980c14c5ccaee1,580fddec4df33deb16faac7a2e6021da,74859,recife,PE
d31a577e6da9eea852d3b661b7d2dc7b,7afcfe50f23ad68ec17c99c24b2a18a6,55217,sao paulo,SP
26a79025e0ac8eece2a66ef45f071eb6,bdd8835542393dd6df6f89e2dabd8ee9,53597,salvador,BA
e6c1d8cdc4aecacfaa5db6edec16a49e,afb2f852c3a33c946adeacfcf9faaa0f,79756,sao paulo,SP
7a8f8d253e53c19bff575632d3ceacd4,7edf1cf5b678bd65a0d250619021abcc,23843,guarulhos,SP
15e8e90bcd56f8ccc583f7a3b7f766db,fcf4aed691cdb73f92e362d038ffffd1,44813,interior,PB
ad8c6fdf03fc50c6b2a44dcac6c48f4a,41b4bbead69bb7e85eeebda362aade2b,71290,caxias do sul,RS
cec8ebf6fbe0fd8bfb5d6dfaf200dbae,8f7d62addc8f8fcd1baf45afb4b76f17,92872,joinville,SC
cb9613852be51eb05eb37894bea6c3b9,e2e6f8abb956180febaeea54fa700ab5,53629,rio de janeiro,RJ
8daba6c7f44c0ff5b9c9f4ed2f7d1bde,bbbfc35babec14da64047f60ee4be5ac,07053,niteroi,RJ
fae7f2ec2adec97fa4a03ea7a25fcc48,faadc215f95f4deaf0127d60ef574598,64402,santo andre,SP
4e26e4d9eadfcf8ac3bbcb6acf14e1f7,1ae0fe3f0bcbb23ae2aa309dcc3ebff8,83881,recife,PE
cfcad19caa6d122fc6dabc2268eec9bb,daba0c53f33df3c735c62ffc2c7f9db0,81362,guarulhos,SP
2ff408dd26fb04fefb8eedef94a242d3,d4356ae0b10a97888f9b11ccdea4b416,13720,belo horizonte,MG
da28819fa92eac253ebfcd2f968df024,da3833a165abfdf3cd8eb1fadf8cda7a,14961,interior,RN
913fcfdee87dc763cb8292e1f8dacf4e,ab233f3dba82776f8078d4a8f1eaea7f,68122,fortaleza,CE
9f52048b8401afacf3d9f2e424d2d0e3,f174e490be49aca61a13defc1effaedb,92266,guarulhos,SP
b541f5b6bf2304fafefbb1faababdab4,6db8638fa6fc88cfa4bc32dcdfb0bf2b,29805,campinas,SP
de75b470aca77cbfaa4dee0aa1add222,bffbdf1eba68dd8fcfaccdecb3a67bed,21965,santo andre,SP
bcaf57ab9d72daf749cbbdceccfc09c0,fd942adafa86de3c40ec34c5b0ceb960,38661,campinas,SP
d3d49ff283c3c53bd2d1d8614b81e01e,7daa2bbb6bf3c5ea2dcc8c9ba9e2cccb,08059,interior,AM
ef0a1af62fdc73ce4c97df73a9fecf3e,da94f369b9c16bb7f11ebf94bd74622d,03980,santos,SP
ec2f9323f5bd1933a0b400ff43ce6d6e,2e96b975e07adabe5d1ccfb4fad7d3d4,14121,brasilia,DF
5b192eb3e78c0b211ebfac64bad4ffcf,b3cffdd4e1ebada04f79e9a4bc04cddb,09417,uberlandia,MG
e042a7d277d9f3e823beb9aa4512dffa,fdf3cfb14bebbbcaa10c0ceea0edf8a1,77666,caxias do sul,RS
9dccfdf1b302d5e9be0be5adb9feda17,bd476bbbba54ad5badf4aa34fde2c9bc,31445,recife,PE
42c589b938da3c3ab8feec01ad4b03fc,dd6a439cb7cfba14b3134dec0fbbbfa2,64207,uberlandia,MG
44250d6caf1d41b63c7ecac48d80cf6f,6de79d0d8762766d865a4bdf1c3e212b,42040,curitiba,PR
54ca0e64a2fe9cdecad2afe61fb54aee,bab6f80c9ecc1cdc5af7413eaa98cd81,45291,guarulhos,SP
1b3dd395898e0cd9fb6812aa6cbfeb27,0de6df784fb7e6ab6646accfbaddfbbb,07754,nova iguacu,RJ
efc2c28f8f3ccc854fd1eb385bbe1efd,b82a1e3fddd302a60c966e0bd522a6b4,17801,feira de santana,BA
8cee0e13418c3b8c778c30cbe98dffcb,e00c6aa6a0186dbdbd14aae4a7ade69c,42770,sao paulo,SP
a8dfd5b18c528a2d044d83b9a1fbc0e6,31d21a708c3a8be5f23ddfcba8c058bc,16199,santo andre,SP
02b4921cd5f2c56f10ec7c89b95b167f,ceedcfaf55b11fdd1f4e1f90d6b765bd,69218,goiania,GO
160864fcde8fe04fd7cc9c5bdbbfa7ee,3e6add393eb3d772afc8fd6c0e8dae2d,33689,curitiba,PR
0e2acfa3bd17a6dfeeaceee0adab0632,ce713ddcfe75e9b8ddc528ef22c8bf7c,88264,goiania,GO
a260db98d57cebb3fc4e0fac30ea0ef5,28ffacbcb7c218bf9da04fbc27ce0b1a,08696,joinville,SC
960cc8849c54efce7bb9ba4fa9c647da,b9b21c78328bff441fcbf9eeefbd3afd,75513,santos,SP
a3f524fbdddb31dfc42d6868692da2e4,ed8ed2e3a6ca3414f42e66dbdae248a4,22445,curitiba,PR
f4d10c8cd070a36ea355b7b1aa55fded,afda899c16c7518a4a26fa175a9e8cfe,12042,fortaleza,CE
222cba5ec5282a4b92c84a009efe35b0,b86bce7cee19ccc1acfcde230a0ff4fb,30206,belo horizonte,MG
e89e88a3decf3e6d697a80fbecddcff7,bde8bbf6162bd03c4edae74bb35fac1d,34581,sao paulo,SP
ed53fb4fe4e06facb4bc01ea6d1a8af8,a3b68996d226dfa4e01ba34deefbcbf9,55873,caxias do sul,RS
75c7459cb90c1e188c944b9aa1f3bb52,25503c90ca6ccbaed5b955b85ab9efd7,16356,caxias do sul,RS
4fe73c111a8b8dcdf29ddd9ac79dae8c,bbae09ad5397127cacde5e1c1de16d9b,62730,santo andre,SP
ac5af6deedd02aa5cee3d29aff108ca6,def1ccdfbfbbeabdce0073c9ddeaaa85,62122,curitiba,PR
2ec209c73a5f3a18e4bb6dbfaed57aa9,fbbca2fc83b4fc1acda1e34b5ebf9aac,67799,londrina,PR
bbf9538c1977d43da1c2db7e6482edff,fe4ff7eb7bf40edb1afbbcfdb35b45ec,75376,santo andre,SP
a68a2dc24edddbada36c2ffb9a74fb9f,2efbce4caebdeb3acc74ffa92cb2e6dc,45236,niteroi,RJ
bc55cfa282f4e8defabd9116a21d2fbe,413fda553cd9defe6b494ba10f92dfbc,99611,guarulhos,SP
dc44fab5eefb9d7ce286baf0abdda9e3,2e7153dcf83bf3dfb8e21363420ec5c1,23014,nova iguacu,RJ
a14e3ff9fcc5bb5fc6ded0ebaac4baff,af7b4c5538e2d11301aa199ee80270fb,77324,florianopolis,SC
4b337c7a0abe14fc5b2a7fffc9dfa35b,cee81068b736be193ebca61227cdd1c7,24468,brasilia,DF
79e23a02ee9af92da6aacb36bd3a53bb,c8ec2a98f4883f23cef3c1fb3ad4aaaa,04676,uberlandia,MG
2266b4eecb57fc1bba05da7bc3695e31,d50d1de5c4e1dedeff0d3ab7a3ed1a6b,76280,rio de janeiro,RJ
f322095a958fb653f6f5290cb4c334aa,5aaed56b81e7e7e7ac8b8ad8ead08e9b,09181,nova iguacu,RJ
34c1c0ffc7ce6d8e16fde077aca683d2,696eefae8e2ef45e8aaa1de5abd7b58b,62351,interior,PA
ba23a12c6d09c9c5ed680cdc6eb23dab,adecd9cefbcfaebdbfabb74aea7e1d4a,95938,nova iguacu,RJ
1ef86f9ef0dc5dae571d7c777c231c6f,f0ce5ff1103faa3cfc776ca955be5a7a,53336,belo horizonte,MG
1d13ed6f7a2aa525b4d7758db4ffbb6f,ee6d4dac2c1fb0b5fbc69834a5b4ec3c,12880,joinville,SC
cce47fb4d538dd4cbdf6dfdfd2337695,dfdffdc4fddfccfbdabd7ef84ca228b4,08113,belo horizonte,MG
10dab2ffc68a0a0cd812e52184ddff78,c168ffaaeccd2dbfff4dcd47aaa2157f,51948,niteroi,RJ
56cc459ccbfe2e96bcdf19b77d9c5a2a,efbbd772975fa0ac4e32a2beccf30de0,92245,nova iguacu,RJ
abbe9c3f6cbdeebbb7befcbc8d39bebe,ef657a1c8a14eeee3b18540d2f1f4b81,96842,rio de janeiro,RJ
8a8eeb7c5b4ac608d5a3829a23cfcc71,75fd7f2dacd8ad637bfdbabdc5eeef3b,96256,niteroi,RJ
b3bf6be9bb68f5e708de9de6ba2ace0a,2bfcceed799da4aaab6b871240ab4aec,43171,guarulhos,SP
0ad2ada21258bcabe2b338eabc35a395,f0fcccebaf18fa8da2663f3c1f436dbf,22474,sao paulo,SP
a3ceb7fc7aec203b669e76dbc8b0f465,ccbfedf9d2ceed4e77aabd81baae344c,64970,santos,SP
0d6a0c0185d318fb5ef0829a7ce66773,91566ada0dc310b4cbffdc51a994fcc6,43762,salvador,BA
afe75e0d4dedfd8c06f267cfa1ece6b5,e7db92e8c4e4bf7ba9dfc64f3fbf4f68,71237,joinville,SC
bfaeaf28af6b46caab36abb4b0ace2d4,1a15ae3da8acf84bd2b05c5deb9cdfca,04182,belo horizonte,MG
2a54f532a63f58507f1cbf32114dc3fc,6d9e7c758e7d7bbcfbcdd7cb5b14df0e,11450,santos,SP
fdffc6e7dca1adfb3d3a41b5d47052cf,bbb5fd4cdfd5aea7e9058e8ecb8d37ad,94165,santo andre,SP
33ea3cebebbcd7e7fc963edffd9ed30e,aeab2bbf3fc48f72765a8ede5dd22ecb,20327,porto alegre,RS
22bb5ebe73973e555fb0d9b3acaca395,c23cac7cbf2edfeb9a5774ccaeb8dbde,33297,porto alegre,RS
fb9a7eca16b8dec59d82ba0f9fe5ac1a,cbaa63dc4ea6ea9a87b3db8b7c9a2b15,29668,rio de janeiro,RJ
130afd86c4fd7bb20bcceffaf7bb545f,01ab17dbb59decbdc0d3fec0dcbfd7a6,76203,sao paulo,SP
58ce7a97fd2d6495a665ca37efbcefb4,258aec3fada1bdc6978deae585c149a7,94502,fortaleza,CE
1b2fb18afc6e9d348ce09a4f3c58aebe,368a4b569926d7b9abfdd64136e8c0de,50520,joinville,SC
366ddfab30bb44fd7fda9fecebeb5db8,1c58fcbbceeaafbcc8fa9ee2cfd8f3d8,36639,goiania,GO
960ac1d0f04cfb44ebceef19aacfa29d,1536a737f64b4cc331a17e97a0acd538,99883,campinas,SP
cbc1a59bd9d2bffbfa8335d91ac2b748,994d76a7fb37e3eaedc769ef01cc76db,35629,sao paulo,SP
48a2761b43f74be2e29554db03fbc925,da25acaf51f03f307f515bab1c5acafc,25792,guarulhos,SP
fddd5ee9d6c7c2d1e244f91e9a83acd5,a8577dabdac5db9c3fe5336dff4feaff,75328,uberlandia,MG
a4e320faac19f16c8cd0fda41abaccde,ad3beac257f749eacfaedecbfacfbb8f,99357,interior,AM
7cfeb0748c9e55c331ebdc99bcb5e53b,cf8b044aaba199ebf4f2cbe395eecbfd,34747,uberlandia,MG
fd247567de8f4eff1bc1acbdaeabea98,a04f7eedd2b1ec910acf8418b749b62d,64263,vitoria,ES
02dbe423662bd5b3fa7ff77dfd6afd92,de9eb02498ddefff56db3ae3ef030ca8,32920,interior,PA
965e4d003df1ad50dde846ba0f268cfa,6f40ddb55ba6abff220e187462e93b95,21181,contagem,MG
faf5f83e48dfe72ccaadca8db1ddafd7,aeced5ca1f6ea5acbeb901edcceeead0,23260,goiania,GO
ef1d3f7e3bb1ae880a2de4ba9f7a054d,dee1f9cac695ffa41abe4efac1bdbfbe,31016,nova iguacu,RJ
7a6f846ffc07d4c6eb0ed67b9b1f7ab5,cf8a0aedeb6aabe70a97ddcfdf90efaa,45447,interior,AM
1a209f5049cff1afc4d81fd4dfee3f60,64cf36fdde5d4e2be3b4c4bbe73f7bed,98518,fortaleza,CE
bd09b8f1de256ae51eb5e127b4dfed91,2147cac7b517bcf657ebeaa1bb4d5ac5,96094,salvador,BA
a1979d5efc4cc5cced45c4ccc1ebadea,da59857fbe6b2cad0eea2fdac1caa1f7,27643,sao paulo,SP
85cbdc654ac31aebcbadcaff6f0fcfbd,f5bfea2d69bf4bad33d317560ade2e91,08977,uberlandia,MG
fdda5be0de8cfadac82ceeebf7ebf0ea,71adc9ae1bae3e00bbcc13d439b6f5bc,56516,contagem,MG
acbad31debbcbe2928de764fa1ccff5a,3ba458391de2ad0cdd193befacb1e8d4,41842,caxias do sul,RS
c09082f74d34ca53cafcea49dcdbebf4,ec2f8cc2c31674ec03426ce7dedaa9bb,41423,florianopolis,SC
a16fe769eaebf33908413ac9998ba049,8c68acb15ca9329ed8ee38ddabfd31bc,42983,santo andre,SP
de327c7cc3e5a2fefe81a9d82b7ab62c,0da18cd7e6c7def63f951deabd11fcc6,33736,sao paulo,SP
aefec1b0fbd84bd657331ae511e9caaf,cde14a4edffee81deb5a2f81f3c791fd,53707,santo andre,SP
e70808c5e901bbcdaa7e81debc8a00f2,ccf156fcddceac9c9fc2bd914ebbbbb6,85200,rio de janeiro,RJ
bcea3f9efd9e4a6cb1f5a56da1db774c,54480c4dbe2dc7bed318aca9ebb6cc12,11376,campinas,SP
f5d3edcebfcebc74aff71df367e8fcaa,bacfd4febccd028ea8be5cc30ded9773,76174,uberlandia,MG
9854c9cfeaac5f4b38aab3eeab5c9fff,6fdec7a866d02eb20cbccf3ee3fec9a2,97632,guarulhos,SP
6faab3b9f8a0726d66e665735607fb5e,b8fbb4ee7e67debce7467fa7ca03d61f,32319,sao paulo,SP
d631a5bed3eaccc6ac18a3f8f1f574ba,863bc3a4cd0baa872b4f3c4592fec32c,89285,porto alegre,RS
2a9ecad3d337b65d5ef9bca0eebd82fd,392c7ed3c17ebf389a0bd8b3c8bbbd12,28227,campinas,SP
cdc53d21f92be8500522f11941f93ac4,3badafb88f2beef1df4f0a5c774ad031,92388,santos,SP
bd2a65f59b0fecd4fc0b1e8e9dec8d5f,7bb1103f767ddfca3757c60f4fa6ddd3,58590,guarulhos,SP
a8c9e9fbf7997ad28d0d6e2bf8bae8ce,e7ccc5efa2bafbe3d29fb881d0fb6ae2,11158,goiania,GO
877bd2fbbcbbda5f2a1aee3483cdff0a,459fc8cfbbeab8bf796ba1fe4b8db0e5,16384,contagem,MG
d2c7e6e7dd1efedd2ae4dfbb5a91c7de,c7c59d8dfd6e272a828f765733f26c16,67811,rio de janeiro,RJ
4d31ca45d29aca6bccecca54b99de149,0a645badada1ba2aeccdba52b754dbaf,44841,sao paulo,SP
2ffa9091db1f7ffeebfc9cfebf18ba75,1f9f47baa3d8cc4eecfe4377feacca89,63048,salvador,BA
6306bed34ebf2e0fffcabbccdbfe8daf,5cdccf08ec7012f5e74661db2dd87e68,89411,sao paulo,SP
dcfa2b9ac9e090ff3bcc8cd3bbea37b8,ebc6d9a7d6f8c3ae9dae7ed0e8daec68,59804,sao paulo,SP
ecae44ab4bb17b4f2d5fa6ff5cd43f6c,d00ec06b1de99fb3cf36dddfb3af64cc,90485,contagem,MG
ccf14fb504bceeffb677b7e20aa55bfd,0f4cefda6b8d119db4a5ddf454d1d6a4,89839,santo andre,SP
213ade8949fee19a3d00fd8c8ce39426,2b479f4c9859757bc5d4ba725ed6e8c2,21076,caxias do sul,RS
4adbd7f71eea1a722a4b54ef81c4fdad,c7ee7ed97bdbc0e1127037ccf030cfba,20450,joinville,SC
cc0f686dc9ac1ca958d933bef1cf4aec,afc1eb3f11fcfb4d463855ba2ab72ff5,60342,interior,MT
ad4a09aa0dfe787c6d0daaef037adeea,a2f9d2ebbae9848eef813b2a7a4bc3a2,56393,rio de janeiro,RJ
14ca93d68af3f376de58eaed292ad8f0,bf6fcbcacbb62f888ea79ecbadbd117e,30726,nova iguacu,RJ
6b4f783fae17d7f1adaffc80fd97819a,cb1aada2c3bec8c0e031e19305ecaa78,74301,santo andre,SP
4b5790e87f8b2cd2eabadeef95afd0a3,af0b1de3bc23bfb7fed08a1b3ce00541,23216,campinas,SP
db087dccb6aaed541fc9dbca4df5ccde,f4cbeabfedefd5d99ca1b8a8b7656569,48721,sao paulo,SP
dfb131bb3ecbc2f42adc773e6646b334,d2a8a26cac5e3ba9c117824ae6bdffb8,71428,guarulhos,SP
b2b11adfc1a7adffa44e99cc823fcbb7,ecfcd4da39caac3edc5efb18a795b9ae,54827,nova iguacu,RJ
dadc6fee3cedfde8c113e8ed3c99ed91,9db8bdffafed8dfb45c082d76dacbd03,64756,caxias do sul,RS
bee31f6d7bdeebc8fe8fccde2dd1b105,c2a9d3e1b1431e3fdabaa5e33fd6a5b4,52682,salvador,BA
bd5f66a90a169edbdec2a917ba170da2,2f3f430d2fdb6ddb10ece2512f34f5fa,81240,londrina,PR
38ceeebcf8e1b55319ecfcf1cface2ed,ef9b65ee5aae3cee4b2709fefd069e3a,86606,guarulhos,SP
c8f3ece631ec6e7fc5ec4daca262fad4,fbceb7d00dcab6ea3b38ea50ca8990c8,48026,uberlandia,MG
efc91d67d107efa7eb8e58dfe9881c1d,9a5a34b4d1d4efeb8cf915ea59c78dcc,18647,santo andre,SP
0c0d1bfd92d7a51115cf0dbb11cb8bba,9cf29f85ef3c244bd564e2f560c6d6f8,05212,santo andre,SP
