order_id,payment_sequential,payment_type,payment_installments,payment_value
d229ede360ed5134b83c2a6eead2f42d,1,credit_card,3,319.91
100e6da49cfa6f41fe5dad8def90586a,1,credit_card,8,240.69
fd1faa5d15828ee9fd6a7e247b7abc6f,1,credit_card,4,690.68
fd1faa5d15828ee9fd6a7e247b7abc6f,2,credit_card,1,690.68
d9aa55def24f772d432d606f19d4d9d6,1,credit_card,1,83.71
eddcaf8b10e1cd761fff9eff66853abe,1,voucher,1,264.8
30b8a1cf01ead4b2f9521c6036a3932c,1,credit_card,8,253.23
fedcaaeebb42b8692c5ec8abfe3cbb40,1,credit_card,1,178.66
fedcaaeebb42b8692c5ec8abfe3cbb40,2,credit_card,1,178.66
e8ac37fa3ceeefd5f4e5fe3b9b38b3f3,1,credit_card,1,898.75
e8ac37fa3ceeefd5f4e5fe3b9b38b3f3,2,credit_card,1,898.75
426ce3a0be9f23cee5ab2dc43d0b8d11,1,credit_card,1,276.39
1e3de7f226c1dca6deba709cb938d0df,1,credit_card,1,85.84
ed44fee26cfc5d3dda6af5e00c6ed4ee,1,credit_card,2,54.68
ed44fee26cfc5d3dda6af5e00c6ed4ee,2,credit_card,1,54.68
ea5c71fef4753eef9b091f38cccdefec,1,credit_card,8,904.62
6ee13afcb14a4fe37be12de88e19fe8c,1,boleto,1,387.12
a0d916dd80fb6dc8e6a587b04ce4e45a,1,credit_card,1,834.32
bdd4336cf5b67bc3aa3ecb0fe1a388fe,1,credit_card,1,225.25
12f5a80c8b822b7dd56dedfacf7e0aaf,1,credit_card,3,274.37
75a43eefa0e2b614b3a4f1c1f8ccddfe,1,credit_card,6,424.89
29ccae1a2aa186497bca0cae5f8af475,1,credit_card,1,536.25
29ccae1a2aa186497bca0cae5f8af475,2,credit_card,1,536.26
ce9c54266e85f5e25cabad3a8afe27ca,1,credit_card,1,918.05
ffcf7db28ce940afbfa2fad87aa879db,1,boleto,1,336.71
da568fcb2ba8bfb4d6dae588b4dfedc2,1,credit_card,1,186.83
bb77ffd8acabf964cf8da29e86c50c97,1,debit_card,1,91.87
9badd11f4cd3fa30aad72cd7b43f5cf4,1,boleto,1,216.5
6c4f71dedbfcee3ccaec53faf7c19cda,1,boleto,1,387.07
ea13f95c15a7cccbdc13fafdb0c19dd2,1,credit_card,1,1027.54
2b7a418a9c004d4a4575b040f4cddb78,1,boleto,1,132.12
74fe59d6ed1ab5ccf3eb13a592b4dc20,1,credit_card,1,469.33
c7d63f5fb6f10e7d2ceddbe7f1cf2adf,1,credit_card,4,1103.24
e0de2c67f51e3542f4381df7dc9e9ebf,1,credit_card,4,812.3
e0de2c67f51e3542f4381df7dc9e9ebf,2,credit_card,1,812.3
a0f0e6d105cdfe2d5dbbfeb8248d11fc,1,credit_card,4,274.4
41baddc8dbca7d87dfa3abaacb621c5c,1,credit_card,1,136.65
eeac31d5e2d95bc307e37bfaefbfd4d0,1,credit_card,1,1933.71
61b11b980a8b8d875f5b93edb7fd76dc,1,credit_card,1,409.89
9a9ddf450ffaa2ce9fe4bcc520cc2bcb,1,boleto,1,451.89
fafb2ed4eaeaaef5dfedc8d8fbcb569f,1,credit_card,3,256.85
de3efcfeab1f50db56f6c209b0503d59,1,credit_card,2,608.39
c541ac2ea4fbd8de039ec9e54de51cea,1,credit_card,10,174.37
0f44b5887f2e1ede5ec8a5d2efcdebfa,1,boleto,1,1297.09
4296456e77cd76502bb5126ecd136e2c,1,credit_card,1,401.38
ae8aed033cb33aadce2c5cd4e72fdcb3,1,credit_card,8,1848.05
c8c345481851f8f3c98224f0f45dbfdb,1,boleto,1,214.65
c8c345481851f8f3c98224f0f45dbfdb,2,credit_card,1,214.66
1b6f9bfcffbded3ef3d65ddde40b70cf,1,credit_card,1,638.8
1ad565d7aa5db3cce7ec61b7cec3c930,1,credit_card,3,420.94
4190c27b0eaa166a8eafe0a9ed920f4e,1,credit_card,2,138.23
cbf70e502367468c1d7114ddafa03afe,1,debit_card,1,193.53
d912f1cc1875d0bac1f00f1a4c0390ec,1,boleto,1,89.13
e67981951ce7ec9d3e70ed5c3182e77f,1,credit_card,2,1021.03
ecaa94a8addeaa6d84d4ade21ffddbaf,1,credit_card,6,1274.79
0349f2e0cb6a1b6a124bdce69cdcafbb,1,credit_card,6,51.79
0349f2e0cb6a1b6a124bdce69cdcafbb,2,boleto,1,51.79
ec7eabdae36caced31f4bf43aa4c95cf,1,credit_card,8,1366.61
a8de5f6bedada1eccae71578b83c224c,1,credit_card,2,1067.35
628fa44a9ecbdd325e6fb5ad77a36c98,1,credit_card,3,2558.66
1ba0e3a3c3a2babd28aa38137a46cd46,1,credit_card,1,243.48
8d54bee72c1830dbaa5b0b4c627af6fd,1,credit_card,4,565.62
3bfca168e2a5c75bed2eed0e8b21eada,1,credit_card,6,833.94
edd7ce5cca99d5fad1eb4b4cf54bd3f4,1,credit_card,1,198.68
bb1d8b9d1510a9ca65fde2a81dbc5df5,1,credit_card,3,193.1
1508acb0049ce2fd8a25e5ed3cdebaef,1,credit_card,1,1138.76
00314bafb3cc0330dea2ece518d0e6fe,1,credit_card,2,331.52
0da2cefafbaee3b3d5aa09f29be7730e,1,boleto,1,1845.17
d1bdfbd85ffca6b9f47afced79b2eb50,1,credit_card,2,494.12
69486d32e308500b3adfcd550dff9c07,1,credit_card,1,757.47
3df29e7bde809bee4c6875071c9df369,1,boleto,1,402.91
6adadc3ebcaaea304a00f4c7e08daae8,1,boleto,1,200.63
1464cecbab1beb3b0f403bdebdab53aa,1,credit_card,2,958.3
94b74ae22c155ebe9facab9c01c39eaa,1,credit_card,1,1091.85
d35cc5af1547b9bebe99da0ec975c0f6,1,credit_card,1,46.37
aff3a8dc1affb78fba0c6a5abbdb384a,1,credit_card,4,377.14
cfbf767e892b49aee53ff80c9c2ecc4b,1,credit_card,6,747.38
4eb39caedbacfe3ebdab0c1e5cc62f5a,1,credit_card,3,543.06
63bba5ebfceecea7a5ea6af0a52b0933,1,credit_card,1,139.82
565bdc08e0bd3bc178f9e164ec7b4db7,1,credit_card,10,518.8
c4b352f3cbf3a981ff9af01a3ef094ed,1,credit_card,1,1417.34
4ff4cbf8ecd925e1bf842abde9c5cc3c,1,debit_card,1,273.87
977facf135116e5e6b327f25094503cc,1,credit_card,2,62.97
977facf135116e5e6b327f25094503cc,2,credit_card,1,62.96
0367f602bf7c7dc9a15db2c10aba7ed1,1,credit_card,1,176.1
e385df111bf7abb550cfa7e7ceb0f7d3,1,credit_card,4,255.16
df5e4e2cfd90db0ecdc1e4f7d5ea9cc6,1,credit_card,8,301.86
02caf78eb12426e8b4e80ec3995cbc1e,1,credit_card,1,569.43
fba9564a526b78caf9f9e31d3261df1b,1,boleto,1,253.14
a6c17f8a43bccc88448367b84828ccc5,1,credit_card,2,698.25
c7e4fd2da73d7d7dedfbeeed3d7ccbcd,1,credit_card,1,421.93
c9e0fc65ddefef2b89bbc3657cab166e,1,credit_card,10,776.76
7d0e0edc4aab977fe19f2160f88ed0c1,1,credit_card,1,354.25
bc51ee7f3bda6e0b76188bd2aab7c5fa,1,credit_card,1,269.95
fca0fb84e39fa3f59af937bd7748c8f5,1,credit_card,2,347.49
dafd5eddbc0f9c55182bcdbfa7f1bfd8,1,credit_card,3,755.58
4bf7a9b7fc9fe012bb04dc9fd34e3f7a,1,credit_card,1,87.41
f30effe9afc518a45ac4eea7bbaf5c3c,1,boleto,1,125.17
c728dbfe1dce4a86d2a39c7aa2a537dc,1,credit_card,10,156.55
b4eb92f1441b03be545c9f85799f74ea,1,credit_card,1,131.44
c494221a0eccb0408e7a284abb904772,1,credit_card,4,158.31
40658088e8c9bd4136e8eaadbf5a9a9c,1,boleto,1,532.18
7ec8db03a1078a6b9d64a44a749ee2ec,1,boleto,1,183.31
ea56b7aff237c3a7fac7262cd3bc7ff5,1,boleto,1,254.31
010ca2fc05ffc1365fe8fcffefcbc55b,1,credit_card,3,500.23
feddbf5daeb2d0d8dedcbfa247ceb947,1,credit_card,2,330.17
b7281631921a7d8febfb49aec5ba0b10,1,boleto,1,243.17
61cbff0bdfcfeaaaeec4a903d8fcfdbc,1,credit_card,8,639.77
7df4e76ade6e252f3fcb7ac2d07f5d6a,1,credit_card,1,791.5
c7beab7fc50edcdd9a9b9effd9cdbadc,1,credit_card,2,1015.74
921a0ba0ff843bcbdebccdd5ef79e3c4,1,credit_card,3,898.69
b0cefaeffaae37ddbbb0d46d1caeebe9,1,boleto,1,212.7
1ea9201af5f3b4be473cdba6bc2c976f,1,credit_card,2,275.44
2b064f201728f9fb0721665aed2d0ad6,1,credit_card,1,300.43
ca75cba6d9c043618a2bf80b15c7cb3c,1,credit_card,1,737.67
ca75cba6d9c043618a2bf80b15c7cb3c,2,credit_card,3,737.68
ac19ae1c4e52dff38ac60a36b774188a,1,credit_card,1,115.41
ac19ae1c4e52dff38ac60a36b774188a,2,credit_card,1,115.41
c79abd4ddb4369c1088b5cf811ba22fa,1,credit_card,1,200.48
b60a9cd80d03e1c85b9041f8045e8721,1,credit_card,1,56.18
b60a9cd80d03e1c85b9041f8045e8721,2,credit_card,1,56.18
edcf9c2b0895250ec2ca9ed4f6fd8fa5,1,credit_card,1,328.36
ab57dce99bf379bfd26018e8aeed072d,1,credit_card,4,631.67
b1f244d76e37e4ceffd4a8d5fecc9b64,1,credit_card,1,225.32
0b3d7a119f81e49af1a67f755ded3032,1,credit_card,1,223.72
236d5e069ca9b2fef6414adbedc4ed1c,1,credit_card,1,552.0
d722eadefaa6fc939d4bf8d4dc2ff1cb,1,credit_card,1,285.39
befac0fda192054c8cb3b4e2e663d08c,1,credit_card,4,151.27
2fa3f36a8dffbdb8d4e79a28283225d5,1,boleto,1,306.8
bf6cb8ff2eeba5e16adface1ffacd894,1,credit_card,10,180.9
9eb8c7bd4b5dc75b3eace6dcabd05ca1,1,credit_card,8,783.15
de8af6be92c24b9f19f05a99c028c972,1,credit_card,1,224.22
ffb5c8cbd0cc1f09d711b7dd684a29de,1,credit_card,3,49.29
cbea5ac0cdcaea0abbbd0266ef4fd38d,1,credit_card,2,188.23
6e4f0e9b76275ab8ceb62f2fc3f98dba,1,debit_card,1,364.91
b58c1c5407cd43bdc249b1f91b79bc28,1,credit_card,2,578.73
22c8debc34a51eaed29bd3ef50d8fef3,1,credit_card,1,336.5
50dad6ffbfce7e18a950bd5fcfd62ca6,1,boleto,1,728.62
72c30596dec8acb89fc320e66e84fdf4,1,credit_card,3,148.9
2d0ae7562937ad29fd2a111c6c51fcec,1,credit_card,6,1477.67
0bd160fe23c266afa5c1eeccb40b8f3a,1,credit_card,1,956.03
0baabcb8ca6c228caecb5f8e4d3e4b20,1,boleto,1,689.72
d749ffd7d5c7ba276aa3deabc75fbf86,1,credit_card,3,217.04
2e3be2b8f1de6f3fabcea1a8f8e37ee0,1,credit_card,1,271.68
fced0141f4b0f3facadc018424d03e20,1,credit_card,3,343.75
fa5a5c95aa28ed1ab5bbfdafdcdffbaf,1,boleto,1,68.91
fa5a5c95aa28ed1ab5bbfdafdcdffbaf,2,credit_card,3,68.91
c2fc4ad33b79edeb1daf939044b487ae,1,credit_card,1,238.07
bfada6d4945eda83faaa5daf4d1a54f6,1,credit_card,2,255.15
b52fd13a02fcc5d33e9957ff7e704cc0,1,credit_card,1,623.15
5562daa35ce1a8ca59f8d29ce280ffa1,1,credit_card,1,246.22
9a084f3ffc2ad5cf58436b1ecec5daea,1,boleto,1,139.97
9a084f3ffc2ad5cf58436b1ecec5daea,2,credit_card,3,139.96
d1bbb1aadfb14411d3dc3db2abccffba,1,credit_card,1,392.83
5ffc0c1eb0e1ac4ff129b69ebf9a4e39,1,credit_card,4,1329.18
b8c59a8ceaab48ff5ceeaad14ec136da,1,credit_card,3,280.9
dbfdd2e6ac368c5c25fd62cf7f27a252,1,credit_card,1,650.84
dbfdd2e6ac368c5c25fd62cf7f27a252,2,credit_card,1,650.84
9eeb3ff04fdda8122fb71574da84bfc1,1,credit_card,1,989.21
fbfea17edef2e047abaca7f0cca24f35,1,credit_card,1,1033.57
4fbf9dab71a9bbee65d7bfb3e6492183,1,credit_card,3,513.29
e6c9398d94a2fbbe4b2bbbdfe02107ab,1,credit_card,8,55.06
3bcb5ec2f84cac3d9fc72c9d7a627c7e,1,credit_card,3,635.99
faa39dedf20d9572bd2347dd6accfcf2,1,credit_card,1,29.29
faa39dedf20d9572bd2347dd6accfcf2,2,credit_card,3,29.29
faa39dedf20d9572bd2347dd6accfcf2,3,credit_card,1,29.28
ed9c0ace8aee2dbf3dbb012c600d671b,1,credit_card,8,151.15
ccb8e7cdcb29b624cfa3ffbce45bb0f8,1,credit_card,1,151.55
7af8699916342d5dabfbf14b7e2bca8d,1,credit_card,1,170.79
b67dbf3d7c0feaf7ac32cafaedd7d7be,1,voucher,1,246.77
ab5db83ed0e48fcbc1b3c00b76787afb,1,credit_card,2,157.09
ccdcdd2886aff7edfadcadf7cf5aadfd,1,credit_card,2,349.8
d164c9e83c5744df3ecf88ec098ffdb1,1,credit_card,1,879.9
393bb9e79120d755f71bde4fba963ec7,1,credit_card,3,1873.44
c499f3e1adbec0dbd1b7bb15d301cef3,1,boleto,1,710.31
7cbb04df6e92eee6ee0c1fff99039fbc,1,boleto,1,92.8
7cbb04df6e92eee6ee0c1fff99039fbc,2,credit_card,1,92.8
cada070b6aeddc0be0c35cddf2cb33d0,1,boleto,1,695.35
452d32bfee470cc0c6e905ee9de86a5e,1,voucher,1,850.3
fbd9aeaf7bdeae4a2f2aacf73715cff3,1,credit_card,2,312.98
5a88cd47aec2c5face5fd82846ebc327,1,credit_card,3,1360.94
294dfb1c16dc5e519dd9e54f5e8af30d,1,boleto,1,1814.16
e0ac1e98e4b77a2876cb7d726ad7181a,1,boleto,1,123.34
cfce35a1e5b7ae369dfbcba0bd34c67a,1,credit_card,1,295.89
e7caddbf87f5be627910e6d55256b0f6,1,credit_card,1,845.79
c21eb3ae10ce8ddfdc20bedfddcaddcb,1,credit_card,1,387.69
d4ab6ef6149c2bd8e1f4ad90eb3c1fde,1,credit_card,1,269.06
4de9bcf8a17bdabca64c9bef1daddcf5,1,credit_card,6,598.0
bb3beb6af5afd0066530c899f41961cd,1,boleto,1,391.27
7edcfed9dbf56028a4dc737b67ee0ef1,1,credit_card,1,65.26
7bde3d13d3baaa87ff09ab019ae351d7,1,credit_card,1,213.96
9ef91b2fc9bbfb1acdbcede3ec7eb7ee,1,credit_card,8,1365.42
e5d9fe1db76a634a487dbbae3ce9c0af,1,credit_card,8,674.27
c8e9c6f8bb50fa276412adab56d20188,1,credit_card,1,648.87
ff462dd9d10c1a1183a728bf96c750dd,1,voucher,1,186.02
64d3d3bf71ff0674e666592cfabaa833,1,credit_card,1,290.33
7e8b86793f7efedfa636ecda8751d147,1,boleto,1,211.67
f4b536d2f2ab7ab9feba9e4fdafffd91,1,credit_card,8,76.94
cbcdef67b9ecfb6546113dde0072d0bf,1,credit_card,1,85.13
840dbe0fd4cba4f2c37c95bfb7e769a3,1,credit_card,4,105.45
eefeecbee9aece41ac3f6ac8c5b8e2a3,1,credit_card,4,604.69
85f009e9a56f40b80cfd74c44a82142d,1,credit_card,1,2218.35
6c9dc157deaeda545637cf2af905dbf9,1,credit_card,1,1317.41
536b75a4e31d108f3ee4fbfb6443ece7,1,credit_card,1,808.56
62e9ad30eac0ceddb9cbea3b7c71da68,1,credit_card,1,106.55
0fffcb2f9026333aeca9fce14d9d4ffd,1,credit_card,8,50.49
5aafead344284d6fff69aeef43d58bee,1,boleto,1,248.44
adeedcadc7cf902e6f917ecc82d92f12,1,debit_card,1,227.75
63b5cea771f0de02d0ebce942d819d77,1,credit_card,3,343.48
94864da1a4da3b71fcccbafc7a93dbe0,1,boleto,1,327.54
e41fab17fc6eb295ddac50bb7a9f1add,1,boleto,1,860.25
c97c0eab08c0e8c4bfdcfe987fe46815,1,credit_card,1,813.93
f7eedcad5049caf64cf911bf99eaa1d1,1,boleto,1,1426.95
2a66f421406af4fd5885c58dec95150f,1,credit_card,1,1117.48
878a4b598cfd62cfcbf0eeb0eaf8e20b,1,boleto,1,786.33
edffecfe246f9575860ebd01c7e992f5,1,credit_card,1,126.36
1faf8c3bd05b71f9a3adb71cd132a3a5,1,boleto,1,744.76
f9fcaabfdc3491d623aec0fffe059eef,1,credit_card,2,783.6
bbc84f1ce72de3edb00ea1d2f8e9abcb,1,boleto,1,276.35
b3d7a21eb4cfdd989d3dce7bdea9a58f,1,boleto,1,1902.91
f1dee378b54fbb65cfd6b2a2ae3c2ae3,1,credit_card,4,580.33
0aecedc798cbf7fe20bec9be98a5cf8c,1,boleto,1,1296.55
1dcbf68f391fde6f17ffd10874da6dc9,1,credit_card,1,1148.89
cb90bde09ba68e3fb42ab4f5e0984f3c,1,credit_card,1,505.1
581c399f6f23d60f09b4cf40a74339b0,1,credit_card,1,205.81
8b0d515f27bb0f0aecbac083fdf30aca,1,credit_card,1,376.22
4dba9ced3abbfe69d6cd32bca5b3fe14,1,credit_card,1,830.28
5bbd2ffdb2444de88424ce860bfbaf23,1,boleto,1,1297.41
caaf2fc07a7bb711b31aad7bb908e350,1,credit_card,1,1039.79
1c5facb5adc8bc818ee1aa0635ac0317,1,credit_card,1,469.5
54ea18fda6bfc775f2f24f3dddaa6516,1,credit_card,1,325.72
4a8ce3ce4f001cbd0488d919fa37c24f,1,credit_card,10,418.28
7bd07cd9fdfc680ecfcf325a3cd134ac,1,credit_card,3,726.71
4a8060f13581c5be7ccbb83b310ea610,1,credit_card,1,170.33
4a8060f13581c5be7ccbb83b310ea610,2,credit_card,4,170.32
4a8060f13581c5be7ccbb83b310ea610,3,boleto,1,170.33
4cbc145fefd92109d9adaeccffa3cffd,1,boleto,1,511.27
a9598d1bd9407d2bdfffdcea95bc43ab,1,credit_card,1,76.93
ccb95e168ff59726661bdbf6dabcf24a,1,credit_card,4,55.38
41b8b2b75a0b25f60fd5fcd6afbbbe65,1,credit_card,1,858.67
b4f3dfe4ea7af100f80c040828d6e202,1,credit_card,3,185.55
3b55fd282d62c175b13f56bbb4bc2aac,1,credit_card,1,193.64
6e6ca4f34ed7d8ed3cc4ce19cc72aeeb,1,credit_card,4,194.58
db5b8f44c85a030e3cecc6b67e3066f7,1,credit_card,1,282.8
d54fb6b30d61fa904f7c400dcfee1daf,1,credit_card,3,652.05
d1a1aeaae3aaed0facc80a38cb4cd1bc,1,credit_card,3,776.76
e91ea3d042dbcdcc5a091b0b9fe36f9e,1,credit_card,4,527.37
cea8df8d6594bffea10ebd03fadfdae5,1,boleto,1,262.55
60fc9eb7ccddfe683b06c4834c69ecce,1,credit_card,4,516.52
18a37aaa624b8b9464cc3eb7da2c9ea3,1,credit_card,2,377.79
f6f18b0cd5088a065ffbfecfada91228,1,credit_card,1,208.9
4cd8b7b7dfc8e8a4286df1e5a2d240ae,1,credit_card,3,164.06
f13bcfabf8843abbaa9b49d8acb9a6c4,1,credit_card,1,254.77
b8814bca75a29ebdc3dd5bbf9c074ebe,1,credit_card,1,135.74
ea3d8aef21980d78ede890cbefec7e5d,1,credit_card,1,1245.95
adefe41650169aedde1acdea221bfad8,1,credit_card,10,171.21
c916dfb2ceffffd2de3a8edee779b62e,1,credit_card,1,327.33
a9acafaddee5c327d8d1f31c61bbf0f3,1,credit_card,2,207.19
fffeff6edd9969c2aef9d9ac656b4a6e,1,credit_card,1,679.47
cf59efdcfeff776d853ecd6001a2b64f,1,credit_card,1,130.47
b60c3bc7abbfddee5164caf5d3988b5b,1,credit_card,1,357.64
4ddb7ca7ed91434d57e60cfd2415c9dd,1,credit_card,10,66.7
fefc3fccc9cb50bcfb8d301edc992feb,1,credit_card,1,576.21
22c96ab8206c4c1aebaed7ae885776ad,1,credit_card,2,168.21
6c43a6dfbda5ccfc82dddea5fcfb2f8a,1,voucher,1,25.64
6c43a6dfbda5ccfc82dddea5fcfb2f8a,2,credit_card,4,25.63
6c43a6dfbda5ccfc82dddea5fcfb2f8a,3,boleto,1,25.64
5f3de19f5fff5cca6baafb899a450afa,1,credit_card,1,339.56
9dd6218da7d4c1a2ca9ea4aaedccac47,1,boleto,1,746.25
9dd6218da7d4c1a2ca9ea4aaedccac47,2,credit_card,10,746.26
d7fe0aa83f67e37ccfe8ba33c2041aab,1,credit_card,4,171.61
8ebd882f1c851e699df6d25953adf2d4,1,credit_card,1,72.54
8b8c3d06cdfecd7e547eddb316a362eb,1,credit_card,3,81.41
e3b86a7eded6ba1becc07da9acc73898,1,credit_card,8,198.26
dc8acad8fb5fa52b71b6f9bafebf9f3e,1,credit_card,1,127.46
ec72f9ee6d11a384d3ac7cbfcca5db4c,1,voucher,1,1441.77
01610ec900afcf211eccb0ba0628aa97,1,boleto,1,326.52
cdeca8bf5d7cf7e0474dfe6e2eacbb14,1,credit_card,6,277.56
bed1edeedbe45db8604d8baced1362da,1,boleto,1,262.02
d18f0adae9cfd5fbe6eea27ba398dbdd,1,credit_card,1,45.6
e749f93c6bfbd5a785cfda30d213cbd1,1,credit_card,1,496.42
efadc5c28ffa1cf9eecb6dfafae11ccd,1,credit_card,1,282.47
c55ca1b9bf1a926f9a47aa97bff6df7b,1,credit_card,4,294.97
ae1e565459f6d54ab42e579d7b70fcd3,1,credit_card,3,290.98
5bd01fe4fcafaf3a0c5b48297b008d9c,1,boleto,1,213.75
6290e2e8b8f05a7b3cc51c93b31b0897,1,voucher,1,273.44
8dcb19b4aacd4de509efdfd3a83df499,1,credit_card,4,66.17
2a0eccddbde21e3979f7cbd8db6fcfe8,1,boleto,1,1473.03
1e4e3acbed383ade1847a1cd7ce28dd4,1,credit_card,1,1183.69
af7e97ac38ccfbaec5eef0f6aecbab04,1,credit_card,4,1639.01
2fe82de2a8d1050a78c22a6bdda1fa3a,1,boleto,1,157.93
21bb5dbcfd0e52acd11ba693b3399bbf,1,credit_card,3,972.73
a1ba967eedd1deb671a1fc45cedd4f16,1,credit_card,6,602.66
bdf21bbcf5f91eb8dd0db044fba55fdd,1,boleto,1,414.85
e0979fbf50c9e0bfa1e3aba59be77dff,1,credit_card,1,89.79
bf16dbe9cf568baecf4a66c070dfa19c,1,credit_card,3,502.5
c67ba5ef7d3c1a45a1fb457fb1f93fdc,1,credit_card,3,453.53
08c185b4092b1f6bbdae1374788f31f2,1,credit_card,2,719.88
fa9ae03f8d5ff4c4fda9cbd6ebf721da,1,credit_card,4,305.68
da0302b34426ae5b6af9fff32b1d9990,1,boleto,1,418.56
c9994163d88b422d5eda91f6efed6959,1,boleto,1,89.26
39aa3c9b3bdadcc744926dbbc6c6744b,1,credit_card,6,299.96
ff4263ef6fdd664e6affd861f2ccb2ba,1,credit_card,3,475.76
466beef02dbda5d6aafbe0471c7c3d05,1,boleto,1,825.59
efcfebdd334f317bf6aabce7b6f9ad9f,1,credit_card,1,498.88
e4d89f9ceb08144e80fbeb67deaacf6f,1,credit_card,6,289.8
e4d89f9ceb08144e80fbeb67deaacf6f,2,credit_card,1,289.8
3c808ccdbe2c1c246391ac5a3b7b8efe,1,voucher,1,46.39
9131d82861fd5a8ddfa4d488dcfb1dbd,1,credit_card,3,482.81
bb57cb97d83def0025b0aacd8b7fc75b,1,credit_card,1,215.71
502007a733ea99c26a4c60df1fe4624d,1,credit_card,10,219.27
e11453e8ccda5a885be6fd80f1cbe549,1,credit_card,1,205.92
08b04b849b55faeda096e3d6e54d3ebe,1,credit_card,1,92.25
5db69b2d6254cc218a629cbb8f1b32fb,1,credit_card,3,410.11
3e901d4eaddcac7f88ab61cb61daac6d,1,credit_card,2,308.11
bccacfee51dcae66aa0849772824e19a,1,boleto,1,95.48
b549ad3ec097ad37fbae7fedefd93f89,1,credit_card,1,734.57
f1e8b71d1fe85a223bace7b2bac9af2d,1,credit_card,10,383.5
b05eab829cd4ee6cbbd3cef7edc4e8aa,1,boleto,1,705.15
14cfffada3f8dcfeaedcf845fda3c594,1,credit_card,1,23.45
e85b47cffa76e54cecc554a27df246aa,1,boleto,1,43.76
b1c1efee5b848c56b1eea33fa5aa5bce,1,credit_card,1,1188.71
5ba1ed2d5da54f217fec5fb8e0c4e5f7,1,credit_card,2,661.49
ce19bd88b6bff30c8b786e5dd0bf4aaf,1,credit_card,1,567.72
fd4ee1ca459b28083dba6d2e71bfdbf5,1,boleto,1,1189.36
3e19176cda1b4001912dbd0e2e35b571,1,credit_card,1,515.14
5f3f595aca1bc5300957d3b0ccddfc9d,1,credit_card,8,557.97
1f9bcf6b5aaa6de8feedacd733cdcbb4,1,credit_card,1,546.74
d9d1bcaf4c43c1ad0abb8319edeadedf,1,boleto,1,87.98
6ee9a8741eefab08f6b8bff3dabcb2ed,1,credit_card,1,277.14
e29a8eaa88dda2b5caded674ee82ebf5,1,credit_card,2,76.5
8bf788236dddd187b5bb9df0a9628cc7,1,credit_card,1,173.57
b0d7a0c3ccbf2b22d0294dea6c69e194,1,credit_card,2,198.01
d5466ebf2cf5bc2ebbca6531fb7deec5,1,boleto,1,1301.21
513af72dcdace8f4f40f9761ac55afe2,1,credit_card,2,672.89
e5ad66dd6f97c4f9fe2f23cde5668597,1,credit_card,1,224.29
ba3f01eca9ea2f6c72986e777be579b1,1,credit_card,1,130.94
a688cebffefec700d7ea215a182fc7c8,1,credit_card,8,802.43
ce5fe3bbb54c30795bbdc1eccc5b1c2d,1,credit_card,1,215.7
dde6a55f99ba4c37eb5fa111b84cbda1,1,boleto,1,271.84
33b0bbfae253f6fc005de30a223ccb86,1,boleto,1,614.06
f70bf33bf33a42f80b8c861afed1b279,1,credit_card,4,222.31
5f80cdcbe2c319f6dbe4db3d64c0ba96,1,credit_card,1,69.83
fdab84fd6fcb237ca7fc4b21b58495b3,1,credit_card,3,664.93
0d22a6d3cf9bebf7d55a4bfeb9ff387c,1,credit_card,3,363.98
4137fa8ca4eaaad0c5c87aaf2babbc29,1,credit_card,1,462.05
bcf1ccfc8e951db2fd7a2fbbd516bd9d,1,boleto,1,231.57
c8f6b5cffc7c52df8f7df3fb37cfaccd,1,credit_card,10,129.06
bb19d82eecfaf0a961eebe35ecf3cf3d,1,credit_card,4,891.12
bbf36518afaff4cdd420c679f1ddcfbd,1,credit_card,1,1855.42
ad25f55a35cfc8d5dec25bdacd0aff0e,1,credit_card,8,387.02
0fce4480bbf8f8edffa2dfeada9a34f2,1,boleto,1,1023.7
ae432b61a16ebc817206f9798c0dd99b,1,credit_card,1,1188.11
12ec1ed4ddaccb691f0017b175bbb82e,1,credit_card,1,458.72
a874dafcd186dadb87a0a16abf7b3a98,1,credit_card,8,1434.25
aaab0ea714c0d580d5ad4c9e8b15baaf,1,voucher,1,193.57
4d86fc690f638a8eaa35b6add9fbd0a1,1,credit_card,1,628.51
a2d40cb2aee713d82ddbd7f7fbbffbec,1,boleto,1,2202.99
9fd03c1bb4add3cc370d937e9659a2df,1,credit_card,1,128.5
dd6a4afaf20770a7575b240dadea780d,1,credit_card,8,1952.17
8c8bd50e8f4c537deaa16d25a6b535e8,1,boleto,1,799.07
d86ccd8daaabafffca97dfc6c26fb48d,1,credit_card,1,141.99
bc2c7f2fd1f417f8a6a1f51ebcfc81d3,1,voucher,1,77.25
a1de1cca2d22fceaa654a3fefd1eccae,1,credit_card,8,441.29
19cf0aeee6aeceaf03ed68dca19c599a,1,boleto,1,484.57
cadb50976ab63b4c958f6cff968a33fb,1,credit_card,3,71.44
cadb50976ab63b4c958f6cff968a33fb,2,voucher,1,71.45
cadb50976ab63b4c958f6cff968a33fb,3,credit_card,1,71.44
ad77d92d503e4d670e77b4d0e29b1cef,1,credit_card,1,1232.97
6bcaddbdcf64a86fdfed8a7c7ae44f4d,1,boleto,1,398.71
87147dac5ca93a639dc5cdb9d8477931,1,credit_card,1,894.5
4b24fbb35f9a447c7d1cb01ddbdf4a50,1,credit_card,1,544.72
